LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-11-23 18:55:51,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:51,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:51,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:51,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:51,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:51,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:51,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:51,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:52,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:52,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:52,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:52,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:52,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:52,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:52,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:52,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-44,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-48,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:53,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-34, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:54,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-36, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:55,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-46,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-46,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-46,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-35, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-46,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-46,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-47,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-69,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-35,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-32, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:56,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-31, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-33, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:57,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-38,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:57,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:58,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:58,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:58,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-30, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-11-23 18:55:58,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-35,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:58,1900-01-00 00:00:00,,FE:BD:45:19:99:0E,-36,,0.000000,0.000000,0.000,0.000,Client
2024-11-23 18:55:58,1900-01-00 00:00:00,K9M,B2:08:21:F6:2C:1B,-29, WPA2 ,0.000000,0.000000,0.000,0.000,AP
